date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2018-01-19 23:55:59,ReneRobichaud,,0,0,0,"How #Cisco’s newest #SecurityTool can detect #Malware in #EncryptedTraffichttp://ht.ly/BA8b30hTo0z",,,#Cisco #SecurityTool #Malware #EncryptedTraffichttp,954502730080509954,https://twitter.com/ReneRobichaud/status/954502730080509954
2018-01-19 23:52:03,SmartSourcingUK,,0,0,0,"Permanent #Job - IT Infrastructure Architect - Design of #IT & Hardware #infrastructure - IT #security requirements & key business processes – #Cisco Accreditation. Based in #Warwickshire, #London, #Berkshire or #Hertfordshire. Interested? Apply here http://bit.ly/2DOYZ7q pic.twitter.com/vUdRK6aS0Z",,,#Job #IT #infrastructure #security #Cisco #Warwickshire #London #Berkshire #Hertfordshire,954501740572889089,https://twitter.com/SmartSourcingUK/status/954501740572889089
2018-01-19 23:50:30,ICgetsIT,,0,0,1,"Cisco and Google say they will work together to help businesses maximize their investments across cloud and on-premises environments. https://hubs.ly/H09GNh90 by @philgoldstein #PublicCloud #Cloud #CloudDeployment #OnPrem #ICgetsIT #CiscoDigital #Cisco #Louisianapic.twitter.com/czLNKfJaAL",,@philgoldstein,#PublicCloud #Cloud #CloudDeployment #OnPrem #ICgetsIT #CiscoDigital #Cisco #Louisianapic,954501350775296001,https://twitter.com/ICgetsIT/status/954501350775296001
2018-01-19 23:40:08,FlexPod,,0,1,0,"[Design Guide]: #FlexPod Datacenter for #SAP Solution with IP-Based Storage using #NetApp AFF A-Series and #Cisco UCS Manager 3.2 http://ow.ly/bz5i30hN49A @CiscoUCSpic.twitter.com/30ng6Xz6lh",,@CiscoUCSpic,#FlexPod #SAP #NetApp #Cisco,954498742593433601,https://twitter.com/FlexPod/status/954498742593433601
2018-01-19 23:37:27,ISIPartners,,0,0,1,"Why Not Simplify Healthcare Compliance? Reduce Risk with IM Archiving http://bit.ly/2h442rE #Healthcare #Compliance #HIPAA #Tech #UC #IoT #Patient #Cisco #Microsoft #Hospitals #Risk #HCA #Simplify HIPAA #FridayFactspic.twitter.com/Vf3daZrmBD",,,#Healthcare #Compliance #HIPAA #Tech #UC #IoT #Patient #Cisco #Microsoft #Hospitals #Risk #HCA #Simplify #FridayFactspic,954498068367527936,https://twitter.com/ISIPartners/status/954498068367527936
2018-01-19 23:37:27,ISITele,,0,0,1,"Why Not Simplify Healthcare Compliance? Reduce Risk with IM Archiving http://bit.ly/2h442rE #Healthcare #Compliance #HIPAA #Tech #UC #IoT #Patient #Cisco #Microsoft #Hospitals #Risk #HCA #Simplify HIPAA #FridayFactspic.twitter.com/ZsBdBeteFw",,,#Healthcare #Compliance #HIPAA #Tech #UC #IoT #Patient #Cisco #Microsoft #Hospitals #Risk #HCA #Simplify #FridayFactspic,954498068338167808,https://twitter.com/ISITele/status/954498068338167808
2018-01-19 23:31:15,DanielR29315578,,1,0,5,"Excited just got this in #cisco #ccna #ccnppic.twitter.com/pH5ib2d9Vx",,,#cisco #ccna #ccnppic,954496507977244672,https://twitter.com/DanielR29315578/status/954496507977244672
2018-01-19 23:23:46,ahmedesultan,,0,0,1,"#Cisco #Champion for the second time.pic.twitter.com/092ZyYXz8Y",,,#Cisco #Champion,954494622717313025,https://twitter.com/ahmedesultan/status/954494622717313025
2018-01-19 23:16:47,whatsthebigdata,,0,0,1,"#Cisco predicts 50 billion things connected to #IoT by #2020 - what does it mean to connect? http://dld.bz/gppW5 pic.twitter.com/7dfBvkFVzT",,,#Cisco #IoT #2020,954492866809778176,https://twitter.com/whatsthebigdata/status/954492866809778176
2018-01-19 23:12:11,Jurro96,,0,1,11,"Warming up to #CLEUR . Beers and drinks. Will be an awesome week with learning, networking, DevNet and fun :-D #CLEUR #Cisco #CiscoLive18 #DevNet #Meraki",,,#CLEUR #CLEUR #Cisco #CiscoLive18 #DevNet #Meraki,954491709735559173,https://twitter.com/Jurro96/status/954491709735559173
2018-01-19 23:01:15,CXtec,,0,0,0,"Many of you ask, ""How do I configure a Cisco router?"" We see you and we hear you - http://bit.ly/2Ci4tZW . #Cisco #Routerpic.twitter.com/V42CfL3EWc",,,#Cisco #Routerpic,954488957680660485,https://twitter.com/CXtec/status/954488957680660485
2018-01-19 23:00:35,d3veducation,,0,6,0,"#Cisco Discovery Protocol (CDP)... https://www.codejobs.biz/es/blog/2014/10/06/cisco-discovery-protocol-cdp …pic.twitter.com/vhNinnxqNh",,,#Cisco,954488790898311169,https://twitter.com/d3veducation/status/954488790898311169
2018-01-19 23:00:02,LearningatCisco,,0,1,2,"Need to learn #binary numbers for networking? Try The Binary Game. Enjoy! #ciscocert http://cs.co/6013DzS05 #CiscoCert #CCENT #CCNA #Cisco pic.twitter.com/wtaf5sB5b7",,,#binary #ciscocert #CiscoCert #CCENT #CCNA #Cisco,954488649290321924,https://twitter.com/LearningatCisco/status/954488649290321924
2018-01-19 22:57:01,CXtec,,0,0,0,"Everything you need to know about the 2960 switch line from #Cisco. View the full video and transcription here: http://bit.ly/2jY93nz .",,,#Cisco,954487890674843648,https://twitter.com/CXtec/status/954487890674843648
2018-01-19 22:56:30,JESUSRMZSDT,,0,0,0,"#cisco #Network #internet https://youtu.be/3q6lkYed98Q By cisco",,,#cisco #Network #internet,954487761091907585,https://twitter.com/JESUSRMZSDT/status/954487761091907585
2018-01-19 22:51:35,JESUSRMZSDT,,0,0,0,"#Cisco #internet https://youtu.be/-saqBWXthsU By cisco",,,#Cisco #internet,954486524715896837,https://twitter.com/JESUSRMZSDT/status/954486524715896837
2018-01-19 22:43:39,net_man_one,,0,0,4,"best value hotels close to cl18 Orlando venue. all with 25min walk @CiscoLive @CiscoIT #clus #cisco #CiscoChampion #ciscocert #gohci #getci #convergepic.twitter.com/bSWgthR91o",,@CiscoLive @CiscoIT,#clus #cisco #CiscoChampion #ciscocert #gohci #getci #convergepic,954484527845593090,https://twitter.com/net_man_one/status/954484527845593090
2018-01-19 22:37:06,projectf0undry,,0,1,2,"#Cisco maintains grip on #ITsecurity market after ‘strong channel partner focus’ http://bit.ly/2DdtVNM via @ChannelLifeAUpic.twitter.com/UP7KWnGFWv",,@ChannelLifeAUpic,#Cisco #ITsecurity,954482880763359232,https://twitter.com/projectf0undry/status/954482880763359232
2018-01-19 22:19:37,AnkiiDankii,,0,0,0,"The consumer market has largely evolved. Say hi to the NOW and FUTURE of #retail #ImmersiveRetail #DigitalRetail #DigitalTransformation here - https://www.cisco.com/c/m/en_ca/digital-retail.html … by @Cisco #Cisco",,@Cisco,#retail #ImmersiveRetail #DigitalRetail #DigitalTransformation #Cisco,954478481160761344,https://twitter.com/AnkiiDankii/status/954478481160761344
2018-01-19 22:00:49,shopelitepromo,,0,0,0,"Olivia is showing off the new @Marmot Stretch Fleece for @Cisco. Although lightweight and breathable, this jacket was designed to keep you warm. #EPI #BrandedLuxury #Marmot #Cisco #CorporateApparel #CustomLogo #CompanyApparel #Merch #Luxury #LuxuryMerch #Swag #SoComfy #IWantOnepic.twitter.com/co02HJweHY",,@Marmot @Cisco,#EPI #BrandedLuxury #Marmot #Cisco #CorporateApparel #CustomLogo #CompanyApparel #Merch #Luxury #LuxuryMerch #Swag #SoComfy #IWantOnepic,954473746320019456,https://twitter.com/shopelitepromo/status/954473746320019456
2018-01-19 21:55:03,atruent,,0,0,0,"#Cisco And #Google Partner On New #Hybrid #Cloud #Solution http://ow.ly/3W0E30hT3P4",,,#Cisco #Google #Hybrid #Cloud #Solution,954472299046072320,https://twitter.com/atruent/status/954472299046072320
2018-01-19 21:46:40,TGIWiFiGuy,,1,4,12,"Check out our new WiFi Flush Mount Ceiling Enclosure for hard lid ceilings. Fits #Cisco and #Aruba indoor APs. #inconspicuousWifi #ShowMeYourVentev #JuferRockspic.twitter.com/46F6C4nLa8",,,#Cisco #Aruba #inconspicuousWifi #ShowMeYourVentev #JuferRockspic,954470187029450752,https://twitter.com/TGIWiFiGuy/status/954470187029450752
2018-01-19 21:45:13,CXtec,,0,0,0,"How to choose the right #Cisco router for your business: http://bit.ly/2jLiXYv .pic.twitter.com/EAtgICrvSt",,,#Cisco,954469822729019395,https://twitter.com/CXtec/status/954469822729019395
2018-01-19 21:45:04,protagonusa,,0,0,0,"Take a close look at how #hackers breach #Cisco IOS – from the perspective of an expert @kaspersky penetration tester #cybersecurity #NetSec #InfoSec #CISO #threat @ProtagonUSA http://klab.so/849E54 pic.twitter.com/XHNJqA7Nhb",,@kaspersky @ProtagonUSA,#hackers #Cisco #cybersecurity #NetSec #InfoSec #CISO #threat,954469783541559298,https://twitter.com/protagonusa/status/954469783541559298
2018-01-19 21:38:58,gennacaroline27,WeAreCisco,0,0,1,"#CiscoSE Manager @timsilk = 1 amazing example of how our diverse #Cisco #SystemsEngineer culture is filled w. #passion! SEs bring their #authenticity & their full selves 2 work, every day. #WeAreCisco #LoveWhereYouWork #WeHaveYourBack #Inclusion #Innovationhttps://twitter.com/WeAreCisco/status/951461702956089344 …",,@timsilk,#CiscoSE #Cisco #SystemsEngineer #passion #authenticity #WeAreCisco #LoveWhereYouWork #WeHaveYourBack #Inclusion #Innovationhttps,954468248082239488,https://twitter.com/gennacaroline27/status/954468248082239488
2018-01-19 21:33:41,Ste_Feliciano,,0,0,0,"At #Cisco, #innovation is in our DNA. We’re happy to be a part of #BCG’s Most Innovative Companies: http://bit.ly/2Bi4pFm pic.twitter.com/gZmDbEkasV",,,#Cisco #innovation #BCG,954466921285484544,https://twitter.com/Ste_Feliciano/status/954466921285484544
2018-01-19 21:32:41,gennacaroline27,WeAreCisco,0,0,1,"If you LOVE (in all capital letters, as it should be) being a #CiscoSE, share your top #WeAreCisco #LoveWhereYouWork moments! We'd LOVE if you tagged #CiscoSE , too #SocialMedia #Cisco #MomentsThatMatter #SystemsEngineerhttps://twitter.com/WeAreCisco/status/954387488092532739 …",,,#CiscoSE #WeAreCisco #LoveWhereYouWork #CiscoSE #SocialMedia #Cisco #MomentsThatMatter #SystemsEngineerhttps,954466668717031424,https://twitter.com/gennacaroline27/status/954466668717031424
2018-01-19 21:25:50,jimsam78,,0,0,1,"Check out CCIE routing labs | DMVPN phases: I get it now (I think) from thelantamer on http://www.twitch.tv https://www.twitch.tv/videos/219980792 … #ccie #cisco #ine #labs #obs #twitch #tv #follow",,,#ccie #cisco #ine #labs #obs #twitch #tv #follow,954464943151177728,https://twitter.com/jimsam78/status/954464943151177728
2018-01-19 21:16:16,ciscoepn,,0,1,0,"How does Cisco’s Encrypted Traffic Analytics detect malicious threats? Learn more via @NetworkWorld: http://www.networkworld.com.convey.pro/l/k0m8MVw #CiscoDNA by #Cisco via @c0nvey",,@NetworkWorld @c0nvey,#CiscoDNA #Cisco,954462536627380225,https://twitter.com/ciscoepn/status/954462536627380225
