date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2018-01-21 23:48:42,TheHackToday,,0,0,1,"Why is #CISCO #CCNA 200-125 Exam So Popular? https://goo.gl/fb/A13mv5 #technology #certificates #ciscoccna",,,#CISCO #CCNA #technology #certificates #ciscoccna,955225675069345792,https://twitter.com/TheHackToday/status/955225675069345792
2018-01-21 23:30:21,eneconsulting,,0,1,0,"Take a close look at how #hackers breach #Cisco IOS – from the perspective of an expert @kaspersky penetration tester #cybersecurity #NetSec #InfoSec #CISO #threathttp://klab.so/81C9D3",,@kaspersky,#hackers #Cisco #cybersecurity #NetSec #InfoSec #CISO #threathttp,955221054120742913,https://twitter.com/eneconsulting/status/955221054120742913
2018-01-21 22:49:42,_derak,,1,3,14,"I'm excited to be presenting at @DevNetCreate 2018. Check out this years agenda and register now! https://www.devnetcreate.io/2018/pages/agenda/agenda.html … #Cisco #DevNet #DevOps @opendns @CiscoSecurity",,@DevNetCreate @opendns @CiscoSecurity,#Cisco #DevNet #DevOps,955210827874811909,https://twitter.com/_derak/status/955210827874811909
2018-01-21 22:26:05,fabot70,,0,2,2,"RT @fabot70: #Cisco estimated in a ( #Controversial ) #Study that almost 75% of #IoT #Projects #Fail. And the #InternetofThings certainly lost a part of its #Luster as a #Buzzword, easily supplanted in 2017 by #AI and #Bitcoin. http://crwd.fr/2rtZ3a8 http://crwd.fr/2mX2QaG",,@fabot70,#Cisco #Controversial #Study #IoT #Projects #Fail #InternetofThings #Luster #Buzzword #AI #Bitcoin,955204880616120325,https://twitter.com/fabot70/status/955204880616120325
2018-01-21 22:13:17,alexza,,0,0,1,"Only #Cisco #Stealthwatch can detect malware in encrypted traffic https://www.networkworld.com/article/3246195/lan-wan/how-cisco-s-newest-security-tool-can-detect-malware-in-encrypted-traffic.html …",,,#Cisco #Stealthwatch,955201661802295296,https://twitter.com/alexza/status/955201661802295296
2018-01-21 22:10:36,whatsthebigdata,,0,0,0,"#Cisco predicts 50 billion things connected to #IoT by #2020 - what does it mean to connect? http://dld.bz/gppW5 pic.twitter.com/0Z6MdqG7uK",,,#Cisco #IoT #2020,955200984669720582,https://twitter.com/whatsthebigdata/status/955200984669720582
2018-01-21 22:02:00,dgi_rocks,,0,0,0,"https://hubs.ly/H09FqsW0 Great article about Chuck Robbins and our friends at @Cisco. #Cisco #ComputerNetworking #ITStrategy",,@Cisco,#Cisco #ComputerNetworking #ITStrategy,955198822526963713,https://twitter.com/dgi_rocks/status/955198822526963713
2018-01-21 21:48:51,donahuekev,,0,0,2,"We've cooked up a fresh batch of #DevNetCreate sessions for you. https://devnetcreate.io/2018/ Bring your ideas and your appetite for all things #Programmability. #Tech #Conference #SiliconValley #EarlyBird #IoT #Cloud #Collaboration #DevOps #Cisco #DevNet http://bit.ly/2FXOHma pic.twitter.com/ho8ODoAZGD",,,#DevNetCreate #Programmability #Tech #Conference #SiliconValley #EarlyBird #IoT #Cloud #Collaboration #DevOps #Cisco #DevNet,955195513338347521,https://twitter.com/donahuekev/status/955195513338347521
2018-01-21 21:48:00,JasonStegeman,,0,3,4,"#Cisco Integrated System for #Microsoft #AzureStack: It is here and shipping http://bit.ly/2G2qISW pic.twitter.com/1ZXxq2rkHo",,,#Cisco #Microsoft #AzureStack,955195297533116416,https://twitter.com/JasonStegeman/status/955195297533116416
2018-01-21 21:15:41,ivgcareyallen,,0,0,0,"iVantage Group is hiring! Apply now for the position of Network Engineer http://ivantagegroup.mycompas.com/staff/compas_sharejob.aspx?rID=CA993913528&rpid=23724&uID=17178 … #job #network #engineer #cisco #wan #router #switch",,,#job #network #engineer #cisco #wan #router #switch,955187165448884224,https://twitter.com/ivgcareyallen/status/955187165448884224
