date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2018-01-23 23:58:25,importcarguy,,0,0,0,"Enabling Remote and Branch Office (ROBO) and Edge Use Cases with #VMware #vSAN & #Cisco #UCS E-Series #vExpert http://bit.ly/2G6MZ1P pic.twitter.com/vXGstK5pHC",,,#VMware #vSAN #Cisco #UCS #vExpert,955952892879372288,https://twitter.com/importcarguy/status/955952892879372288
2018-01-23 23:56:25,anilve,,0,0,2,"Keep yourself up to date with the latest in the technology world, learn to develop an enterprise ChatBot! @SteveSfartz shows you how. #Cisco #DevNet http://bit.ly/2CmnIia via @ciscodevnet",,@SteveSfartz @ciscodevnet,#Cisco #DevNet,955952391857217536,https://twitter.com/anilve/status/955952391857217536
2018-01-23 23:51:00,LighthouseCS,,0,0,1,"Cisco: Applying Decades of IT Knowledge to the Connected Car #Cisco #ConnectedCar #AutonomousVehicle #CiscoPartner #IT #Innovation #Technology #NYBiz #BostonBiz #EastCoast https://hubs.ly/H09LbdG0",,,#Cisco #ConnectedCar #AutonomousVehicle #CiscoPartner #IT #Innovation #Technology #NYBiz #BostonBiz #EastCoast,955951028121276416,https://twitter.com/LighthouseCS/status/955951028121276416
2018-01-23 23:48:40,thaispicesmesa,xokarina,0,0,0,"@xokarina Awesome! Who's your favorite character? #Cisco",,@xokarina,#Cisco,955950440516071424,https://twitter.com/thaispicesmesa/status/955950440516071424
2018-01-23 23:45:37,donahuekev,,0,0,0,"Check out #CCIE #Collaboration v2.0, which has been refreshed with the latest collaboration products, technology, and solutions. #CiscoCert #Cisco #Technology http://bit.ly/2n8daNR pic.twitter.com/Gv7XqEQyl2",,,#CCIE #Collaboration #CiscoCert #Cisco #Technology,955949672547328000,https://twitter.com/donahuekev/status/955949672547328000
2018-01-23 23:45:03,CXtec,,0,0,0,"How to choose the right #Cisco router for your business: http://bit.ly/2jLiXYv .pic.twitter.com/GxBzQjifA3",,,#Cisco,955949531723653122,https://twitter.com/CXtec/status/955949531723653122
2018-01-23 23:40:13,ciscocxc,,0,0,1,"Do not try to do everything. Do one thing well. #wednesdaywisdom #quotesoftheday #quotes #technology #innovation #wearecisco #cisco #cxcshanghai #APJCpic.twitter.com/qAgyC682qH",,,#wednesdaywisdom #quotesoftheday #quotes #technology #innovation #wearecisco #cisco #cxcshanghai #APJCpic,955948312892383233,https://twitter.com/ciscocxc/status/955948312892383233
2018-01-23 23:33:29,LearningatCisco,,1,9,24,"Don’t freak out, use VIRL PE, with real #Cisco iOS to prepare for your #CiscoCert exam. http://cs.co/9002Dzuhp #CCNA #CCNP #CCIE #techpic.twitter.com/G2dlMpVn0y",,,#Cisco #CiscoCert #CCNA #CCNP #CCIE #techpic,955946621325332480,https://twitter.com/LearningatCisco/status/955946621325332480
2018-01-23 23:32:42,cyberparse,,0,0,0,"#Cisco Application Policy Infrastructure Controller Local Command Injection and Privilege Escalation Vulnerability - http://cyberparse.co.uk/2017/11/29/cisco-application-policy-infrastructure-controller-local-command-injection-and-privilege-escalation-vulnerability-3/ … - #2017 #Content #Credentials #Exploit #Host #OperatingSystem #Root #User #Vulnerabilities #VulnerabilityManagementpic.twitter.com/6YPcxPzjV9",,,#Cisco #2017 #Content #Credentials #Exploit #Host #OperatingSystem #Root #User #Vulnerabilities #VulnerabilityManagementpic,955946424579055616,https://twitter.com/cyberparse/status/955946424579055616
2018-01-23 23:27:53,Joyce1Hock,,0,0,4,"Completed. #Cisco #CableWednesdaypic.twitter.com/WnKsbLri4o",,,#Cisco #CableWednesdaypic,955945209723944960,https://twitter.com/Joyce1Hock/status/955945209723944960
2018-01-23 23:23:24,EvadoCEO,,0,0,0,"Human error biggest security concern for ANZ businesses https://itbrief.co.nz/story/human-error-biggest-security-concern-anz-businesses/ … #IT Brief Australia #VMware #Cisco #F5 Networks #Secuirity #Automation #OpenStack",,,#IT #VMware #Cisco #F5 #Secuirity #Automation #OpenStack,955944082936770560,https://twitter.com/EvadoCEO/status/955944082936770560
2018-01-23 23:05:30,JESUSRMZSDT,,0,0,1,"https://www.i-scoop.eu/content-marketing/content-sharing-storytelling/ … … IT network https://www.cisco.com/ Platzi Learn technology https://platzi.com/ #Cisco #internet #Influencers #Entrepreneur #socialmedia #TechNews #IoTEvolution #webdevelopment #WebsiteDesign La Red https://www.youtube.com/watch?v=htMsZJam3xM … … …",,,#Cisco #internet #Influencers #Entrepreneur #socialmedia #TechNews #IoTEvolution #webdevelopment #WebsiteDesign,955939577507835904,https://twitter.com/JESUSRMZSDT/status/955939577507835904
2018-01-23 23:01:03,ccourtanna,,0,0,1,"One year down today at @AppDynamics! Love this company! #appdynamics #cisco pic.twitter.com/2M9hjm5aWh",,@AppDynamics,#appdynamics #cisco,955938457297104896,https://twitter.com/ccourtanna/status/955938457297104896
2018-01-23 22:59:04,knolinfos,,0,0,1,"Xavier Bettel Signs #MoU with #Cisco CEO to Accelerate #Digitisation of #Luxembourg | #DigitalLuxembourg #Europe http://sco.lt/9124x7 #Digitalisierung #ICTpic.twitter.com/XxBLzpUIsz",,,#MoU #Cisco #Digitisation #Luxembourg #DigitalLuxembourg #Europe #Digitalisierung #ICTpic,955937957537636353,https://twitter.com/knolinfos/status/955937957537636353
2018-01-23 22:41:02,CXtec,,0,0,0,"What do #Macklemore and #equal2new #Cisco #networking equipment have in common? 90% off list prices! http://bit.ly/2jGPfEm #ThriftShoppic.twitter.com/i5Z1Mj693i",,,#Macklemore #equal2new #Cisco #networking #ThriftShoppic,955933419791376385,https://twitter.com/CXtec/status/955933419791376385
2018-01-23 22:17:58,Amy_Lawrence,,0,0,1,"Brilliant keynote from @MartinBayfield tonight @ComstorUK #comment2018 #cisco pic.twitter.com/c8EVi805G9 – at Fawsley Hall Hotel",,@MartinBayfield @ComstorUK,#comment2018 #cisco,955927617282113536,https://twitter.com/Amy_Lawrence/status/955927617282113536
