date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2010-02-05 23:58:13,paddrino,,0,0,0,"RT @mfauscette Cisco adding iPhone app for voice-over-Wi-Fi http://bit.ly/bzcOh9 #cisco #iphone",,@mfauscette,#cisco #iphone,8699466192,https://twitter.com/paddrino/status/8699466192
2010-02-05 23:28:40,SecurityGigs,,0,0,0,"#Cisco #jobs #nyc #2840: Network Engineer – NYC – Financial Services More info: http://bit.ly/bTxgH3",,,#Cisco #jobs #nyc #2840,8698424428,https://twitter.com/SecurityGigs/status/8698424428
2010-02-05 23:17:06,wrca,,0,0,0,"Buying Used Cisco Networking Hardware- If You know anyone or have access to any- Let Me Know- I Pay Referrals. 6500/7200/AS5400 #Cisco",,,#Cisco,8698016527,https://twitter.com/wrca/status/8698016527
2010-02-05 22:09:32,unixplayer,,0,0,1,"RT @leoboulton: http://bit.ly/9xKc3N Good read on Cisco UCS' simplicity #UCS #Cisco #Yam",,@leoboulton,#UCS #Cisco #Yam,8695608892,https://twitter.com/unixplayer/status/8695608892
2010-02-05 22:01:13,TheJasonNash,,0,1,0,"EMC Users Group Meeting in #Raleigh NC in March. http://bit.ly/9lW0l5 #emc #vmware #cisco #varrow",,,#Raleigh #emc #vmware #cisco #varrow,8695302848,https://twitter.com/TheJasonNash/status/8695302848
2010-02-05 21:38:25,danielullmark,,0,0,0,"www.uclarity.com Analysis, Strategies, Architecture, Deployment, Environment #uc #gartner #forrester #cloud #saas #ocs #cisco #avaya #msft",,,#uc #gartner #forrester #cloud #saas #ocs #cisco #avaya #msft,8694506253,https://twitter.com/danielullmark/status/8694506253
2010-02-05 21:34:50,leoboulton,,0,0,0,"http://bit.ly/9xKc3N Good read on Cisco UCS' simplicity #UCS #Cisco #Yam",,,#UCS #Cisco #Yam,8694380632,https://twitter.com/leoboulton/status/8694380632
2010-02-05 21:12:16,Tim_Greene,,0,0,0,"#Cisco to announce gear that will tie dispersed elements into a single data center. http://bit.ly/anmq6X #datacenter",,,#Cisco #datacenter,8693594054,https://twitter.com/Tim_Greene/status/8693594054
2010-02-05 21:11:51,SimWhite,,0,0,0,"Outsourcing. #Cisco, #AIX, #Linux, #FreeBSD, #Windows. #MS Courses, Cisco Courses. #Freelance.",,,#Cisco #AIX #Linux #FreeBSD #Windows #MS #Freelance,8693579467,https://twitter.com/SimWhite/status/8693579467
2010-02-05 21:08:06,minesm,,0,0,0,"Happy Birthday! #Cisco ASR 9000:True End Version http://youtu.be/_nS5lPR9cXQ (submit yours:www.prepthenet.com)",,,#Cisco,8693451676,https://twitter.com/minesm/status/8693451676
2010-02-05 20:57:25,CiscoSecurity,,0,0,2,"RT @rorydlp: Connected to work via #Cisco #AnyConnect using Mac running Parallels / Windows 7 / Remote Desktop. Crazy easy. <-- POINT!",,@rorydlp,#Cisco #AnyConnect,8693078247,https://twitter.com/CiscoSecurity/status/8693078247
2010-02-05 20:52:39,rorydlp,,0,0,0,"Connected to work via #Cisco #AnyConnect using Mac running Parallels / Windows 7 / Remote Desktop. Crazy easy.",,,#Cisco #AnyConnect,8692919324,https://twitter.com/rorydlp/status/8692919324
2010-02-05 20:31:40,TheJasonNash,,0,0,0,"Anyone know if #Cisco is working on a #CCIE track (or modifying an existing) that encompasses Nexus, UCS, and/or Data Center Switching?",,,#Cisco #CCIE,8692214114,https://twitter.com/TheJasonNash/status/8692214114
2010-02-05 20:30:55,ucs_dave,,0,0,0,"New post on www.unifiedcomputingblog.com on recovering from disabled HTTP and HTTPS services on #Cisco #UCS ! Simple, but might be handy!",,,#Cisco #UCS,8692188784,https://twitter.com/ucs_dave/status/8692188784
2010-02-05 20:02:05,cabling_one,,0,0,0,"#cisco Question about DOCSIS CMTS and bonded channels: not sure if anyone here would know the answer... but just i... http://bit.ly/dydovb",,,#cisco,8691225799,https://twitter.com/cabling_one/status/8691225799
