date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2018-01-08 23:58:41,RosemarieMaltro,KarMWalker,0,0,0,"So proud of our CMO, Karen Walker! Here’s to a successful 2018!! #Cisco #bestplacetowork",,,#Cisco #bestplacetowork,950517141975044096,https://twitter.com/RosemarieMaltro/status/950517141975044096
2018-01-08 23:55:13,b4bdg,,0,0,0,"#Presidio Execs: #Cisco Software Subscription Push Creates Great #ManagedServices Opportunities. #Chanelpartnershttps://hubs.ly/H09C7Rn0",,,#Presidio #Cisco #ManagedServices #Chanelpartnershttps,950516272474804225,https://twitter.com/b4bdg/status/950516272474804225
2018-01-08 23:15:52,BaraaMohammadSY,AlJammazVAD,0,4,7,"#AlJammaz Distribution & #Cisco are pleased to invite you to our upcoming event “New Era of Networking”. Riyadh City - 9th of January . to Register please visit: http://www.al-jammaz.com/events-workshops-siminars/al-jammaz-cisco-event-new-era-of-networking-9th-jan-18-riyadh … #Distribution #CiscoDCC18 #DCCAlJammaz18 @CiscoDistEMEAR @imsidahmadhttps://twitter.com/AlJammazVAD/status/949974415193903105 …",,@CiscoDistEMEAR @imsidahmadhttps,#AlJammaz #Cisco #Distribution #CiscoDCC18 #DCCAlJammaz18,950506370377437184,https://twitter.com/BaraaMohammadSY/status/950506370377437184
2018-01-08 23:03:31,RandyLong23,,0,0,2,"#Cisco's SVP of Supply Chain Operations John L. Kern is featured in Supply Chain Navigator magazine- very proud. http://bit.ly/2qImagL pic.twitter.com/RDydcQ1b70",,,#Cisco,950503262477729792,https://twitter.com/RandyLong23/status/950503262477729792
2018-01-08 22:54:37,whatsthebigdata,,0,0,0,"#Cisco predicts 50 billion things connected to #IoT by #2020 - what does it mean to connect? http://dld.bz/gppW5 pic.twitter.com/gOtWi1e7eA",,,#Cisco #IoT #2020,950501020454572032,https://twitter.com/whatsthebigdata/status/950501020454572032
2018-01-08 22:48:51,ISITele,,0,0,1,"Stay Protected with IM Archiving http://bit.ly/2E83AR8 #Cisco Jabber #IM #Compliance #Mandates #SFB #Chat #Communications #UC #Tech #Software #Protectionpic.twitter.com/CjqoGMcZ9r",,,#Cisco #IM #Compliance #Mandates #SFB #Chat #Communications #UC #Tech #Software #Protectionpic,950499569061769216,https://twitter.com/ISITele/status/950499569061769216
2018-01-08 22:48:51,ISIPartners,,0,0,0,"Stay Protected with IM Archiving http://bit.ly/2E83AR8 #Cisco Jabber #IM #Compliance #Mandates #SFB #Chat #Communications #UC #Tech #Software #Protectionpic.twitter.com/niWEXy845L",,,#Cisco #IM #Compliance #Mandates #SFB #Chat #Communications #UC #Tech #Software #Protectionpic,950499568956866563,https://twitter.com/ISIPartners/status/950499568956866563
2018-01-08 22:48:25,AviNetworks,,0,2,1,"Are you still using #Cisco ACE load balancer appliances? Migrating from Cisco ACE just got easy with Avi Networks!https://hubs.ly/H09C-Lz0 pic.twitter.com/4knJu1lCQs",,,#Cisco,950499461289168901,https://twitter.com/AviNetworks/status/950499461289168901
2018-01-08 22:45:05,CXtec,,0,0,0,"How to choose the right #Cisco router for your business: http://bit.ly/2jLiXYv .pic.twitter.com/SkxqAWeH7T",,,#Cisco,950498622734520320,https://twitter.com/CXtec/status/950498622734520320
2018-01-08 22:12:42,SLGvinter,,0,1,1,"#SolutionArchitects with #ContactCenter build-out experience - #Cisco experienced required! Apply directly or contact me - . @AccentureFed is hiring!https://www.accenture.com/us-en/careers/jobdetails?id=00502624_en&title=Federal+-+Solution+Architect+(Contact+Centers …",,@AccentureFed,#SolutionArchitects #ContactCenter #Cisco,950490471457067008,https://twitter.com/SLGvinter/status/950490471457067008
